target_id,target,sport,work_package,status,evidence,source,source_date,capabilities_validated,backend_tests,frontend_tests,device_tests,blocker_or_notes
espn:soccer:arg.trofeo_de_la_campeones,Argentine Trofeo de Campeones,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.trofeo_de_la_campeones/scoreboard,,,not-run,not-run,not-run,
espn:soccer:arg.2,Argentine Nacional B,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:arg.supercopa,Argentine Supercopa,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:arg.supercopa.internacional,Argentine Supercopa Internacional,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa.internacional/scoreboard,,,not-run,not-run,not-run,
espn:soccer:arg.3,Argentine Primera B,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.3/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.supercopa_do_brazil,Brazilian Supercopa Rei,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.supercopa_do_brazil/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.1,Brazilian Serie A,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.2,Brazilian Serie B,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.copa_do_brazil,Copa do Brasil,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.copa_do_brazil/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.camp.carioca,Brazilian Campeonato Carioca,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.carioca/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.camp.paulista,Brazilian Campeonato Paulista,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.paulista/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.camp.gaucho,Brazilian Campeonato Gaucho,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.gaucho/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bra.camp.mineiro,Brazilian Campeonato Mineiro,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.mineiro/scoreboard,,,not-run,not-run,not-run,
espn:soccer:chi.super_cup,Chilean Supercopa,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.super_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:chi.1,Chilean Primera División,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:chi.1.promotion.relegation,Chilean Primera División Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:chi.copa_chi,Copa Chile,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.copa_chi/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uru.1,Liga AUF Uruguaya,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:uru.2,Segunda División de Uruguay,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.2/scoreboard,,,not-run,not-run,not-run,
espn:soccer:col.superliga,Colombian Superliga,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/col.superliga/scoreboard,,,not-run,not-run,not-run,
espn:soccer:col.1,Colombian Primera A,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/col.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:col.copa,Copa Colombia,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/col.copa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:per.1,Peruvian Liga 1,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/per.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:par.1,Paraguayan Primera División,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:par.1.supercopa,Paraguayan Supercopa,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1.supercopa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ecu.1,LigaPro Ecuador,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ecu.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ven.1,Venezuelan Primera División,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ven.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bol.ply.rel,Bolivian Liga Profesional Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.ply.rel/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bol.copa,Copa Bolivia,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.copa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:bol.1,Bolivian Liga Profesional,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:jpn.1,Japanese J.League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:mex.campeon,Mexican Campeon de Campeones,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.campeon/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.central.american.cup,Concacaf Central American Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.central.american.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.champions_cup,CONCACAF Champions Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:concacaf.u23,CONCACAF U23 Tournament,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.u23/scoreboard,,,not-run,not-run,not-run,
espn:soccer:hon.1,Honduran Liga Nacional,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/hon.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:crc.1,Costa Rican Primera Division,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/crc.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:gua.1,Guatemalan Liga Nacional,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/gua.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:slv.1,Salvadoran Primera Division,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/slv.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:fifa.intercontinental.cup,Intercontinental Cup (India),soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.intercontinental.cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:afc.saff.championship,SAFF Championship,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.saff.championship/scoreboard,,,not-run,not-run,not-run,
espn:soccer:chn.1.promotion.relegation,Chinese Super League Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1.promotion.relegation/scoreboard,,,not-run,not-run,not-run,
espn:soccer:ind.1,Indian Super League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/ind.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:global.gulf_cup,Arabian Gulf Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/global.gulf_cup/scoreboard,,,not-run,not-run,not-run,
espn:soccer:caf.cosafa,COSAFA Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.cosafa/scoreboard,,,not-run,not-run,not-run,
espn:soccer:caf.champions,CAF Champions League,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.champions/scoreboard,,,not-run,not-run,not-run,
espn:soccer:caf.confed,CAF Confederation Cup,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.confed/scoreboard,,,not-run,not-run,not-run,
espn:soccer:rsa.1,South African Premiership,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/rsa.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:usa.ncaa.m.1,NCAA Men's Soccer,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.m.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:usa.ncaa.w.1,NCAA Women's Soccer,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.w.1/scoreboard,,,not-run,not-run,not-run,
espn:soccer:mex.w.1,Mexican Liga BBVA MX Femenil,soccer,W2-team-and-soccer,candidate,directory-only,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.w.1/scoreboard,,,not-run,not-run,not-run,
espn:volleyball:mens-college-volleyball,NCAA Men's Volleyball,volleyball,W3-new-sports,candidate,sample-returned,https://site.api.espn.com/apis/site/v2/sports/volleyball/mens-college-volleyball/scoreboard,2026-05-11T23:00Z,,not-run,not-run,not-run,
espn:volleyball:womens-college-volleyball,NCAA Women's Volleyball,volleyball,W3-new-sports,candidate,sample-returned,https://site.api.espn.com/apis/site/v2/sports/volleyball/womens-college-volleyball/scoreboard,2026-09-24T22:00Z,,not-run,not-run,not-run,
espn:water-polo:mens-college-water-polo,NCAA Men's Water Polo,water-polo,W3-new-sports,candidate,sample-returned,https://site.api.espn.com/apis/site/v2/sports/water-polo/mens-college-water-polo/scoreboard,2025-12-07T23:00Z,,not-run,not-run,not-run,Returned event predates 2026; validate current coverage or legitimate tournament cycle
espn:water-polo:womens-college-water-polo,NCAA Women's Water Polo,water-polo,W3-new-sports,candidate,sample-returned,https://site.api.espn.com/apis/site/v2/sports/water-polo/womens-college-water-polo/scoreboard,2026-04-27T01:00Z,,not-run,not-run,not-run,
cricket-discovery-01,Men ICC ODI World Cup,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-02,Women ICC ODI World Cup,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-03,Men ICC T20 World Cup,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-04,Women ICC T20 World Cup,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-05,ICC Champions Trophy,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-06,ICC World Test Championship,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-07,International Test series including Ashes,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-08,International ODI series,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-09,International T20I series,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-10,Big Bash League,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-11,Women Big Bash League,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-12,Pakistan Super League,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-13,SA20,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-14,Caribbean Premier League,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-15,Major League Cricket,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-16,The Hundred men,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-17,The Hundred women,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-18,Women Premier League,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-19,Bangladesh Premier League,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-20,Lanka Premier League,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
cricket-discovery-21,International League T20,cricket,W4-cricket,source-discovery,series-discovery-method-sampled; individual target unvalidated,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=cricket,,,not-run,not-run,not-run,Resolve recurring competition and season-specific series IDs; no invented numeric slugs
additional:wrestling,Wrestling: college men and women,wrestling,W6-source-resolution,source-discovery,reference-or-provider-documentation-only,https://www.ncaa.com/sports/wrestling-men,,,not-run,not-run,not-run,Usable source and exact league/discipline mapping require validation
additional:gymnastics,Gymnastics: college men and women,gymnastics,W6-source-resolution,source-discovery,reference-or-provider-documentation-only,https://www.ncaa.com/sports/gymnastics-women,,,not-run,not-run,not-run,Usable source and exact league/discipline mapping require validation
additional:swimming-diving,Swimming/diving: college men and women,swimming-diving,W6-source-resolution,source-discovery,reference-or-provider-documentation-only,https://www.ncaa.com/sports/swimming-men,,,not-run,not-run,not-run,Usable source and exact league/discipline mapping require validation
additional:track-field,"Track/field: indoor and outdoor, college men and women",track-field,W6-source-resolution,source-discovery,reference-or-provider-documentation-only,https://www.ncaa.com/sports/trackfield-outdoor-men,,,not-run,not-run,not-run,Usable source and exact league/discipline mapping require validation
additional:volleyball,Professional volleyball outside NCAA,volleyball,W6-source-resolution,source-discovery,reference-or-provider-documentation-only,https://api-sports.io/documentation/volleyball/v1,,,not-run,not-run,not-run,Usable source and exact league/discipline mapping require validation
additional:boxing,Improve existing limited boxing coverage,boxing,W5-combat,source-discovery,reference-or-provider-documentation-only,https://www.thesportsdb.com/documentation,,,not-run,not-run,not-run,Usable source and exact league/discipline mapping require validation
